func_name,virtuoso,postgres,sleepycat
query_all,1.9994010925292969,1.1855769157409668,0.033154964447021484
query_sp2b_q11,0.06424093246459961,0.026834964752197266,0.01565408706665039
query_sp2b_q8,0.15964698791503906,0.10088300704956055,0.08811593055725098
query_sp2b_q9,0.13143420219421387,0.030939102172851562,0.019394874572753906
query_sp2b_q12a,0.03272294998168945,56.654298067092896,43.46720790863037
query_sp2b_q12c,0.0033998489379882812,0.08113694190979004,0.04604005813598633
query_sp2b_q2,8.258105039596558,1288.4653480052948,95.52504920959473
query_sp2b_q1,0.8229479789733887,0.05636405944824219,0.016601085662841797
query_sp2b_q10,0.07413196563720703,0.023873090744018555,0.007539987564086914
query_sp2b_q7,0.46663594245910645,0.06341004371643066,0.05485200881958008
query_sp2b_q6,3.0282039642333984,0.07303214073181152,0.057190895080566406
query_sp2b_q4,6.799608945846558,0.06336593627929688,0.038761138916015625
query_sp2b_q3a,0.7253890037536621,0.03425788879394531,0.021225929260253906
query_sp2b_q3c,0.29705309867858887,0.03599405288696289,0.032617807388305664
query_sp2b_q3b,0.2837820053100586,0.0341639518737793,0.02173900604248047
query_sp2b_q5b,1.133342981338501,0.03233003616333008,0.019093036651611328
query_sp2b_q5a,1.2126898765563965,0.044564008712768555,0.032182931900024414
