func_name,virtuoso,postgres,sleepycat
query_all,1.6004359722137451,0.018642187118530273,0.005742788314819336
query_sp2b_q11,0.06305408477783203,0.02581787109375,0.014904022216796875
query_sp2b_q8,0.1212310791015625,0.09897708892822266,0.08463501930236816
query_sp2b_q9,0.11860013008117676,0.0294649600982666,0.020134925842285156
query_sp2b_q12a,0.028944969177246094,179.28747415542603,63.49617385864258
query_sp2b_q12c,0.0029969215393066406,0.03189492225646973,0.04500102996826172
query_sp2b_q2,4.4070069789886475,1109.2047119140625,133.84362888336182
query_sp2b_q1,0.003495931625366211,0.03330397605895996,0.01512002944946289
query_sp2b_q10,0.043836116790771484,0.020351171493530273,0.007341146469116211
query_sp2b_q7,0.3373579978942871,0.059010982513427734,0.0486760139465332
query_sp2b_q6,2.505871057510376,0.06961584091186523,0.05702400207519531
query_sp2b_q4,3.3167309761047363,0.05181097984313965,0.03794288635253906
query_sp2b_q3a,0.5361449718475342,0.034120798110961914,0.02077198028564453
query_sp2b_q3c,0.003165006637573242,0.03316903114318848,0.02123093605041504
query_sp2b_q3b,0.008630990982055664,0.0332489013671875,0.02090597152709961
query_sp2b_q5b,1.1117579936981201,0.032243967056274414,0.018407821655273438
query_sp2b_q5a,1.0530359745025635,0.04549884796142578,0.03148794174194336
