func_name,virtuoso,postgres,sleepycat
query_all,1.4361000061035156,0.01846790313720703,0.006494998931884766
query_sp2b_q11,0.06593084335327148,0.028892040252685547,0.014920949935913086
query_sp2b_q8,0.1237020492553711,0.09743595123291016,0.08531498908996582
query_sp2b_q9,0.11955499649047852,0.03196096420288086,0.021047115325927734
query_sp2b_q12a,0.029458999633789062,187.84316205978394,15.75869107246399
query_sp2b_q12c,0.009392976760864258,0.04324817657470703,0.020399093627929688
query_sp2b_q2,4.676172971725464,1191.5592789649963,108.3218309879303
query_sp2b_q1,0.003448963165283203,0.02924203872680664,0.015172004699707031
query_sp2b_q10,0.045033931732177734,0.024319171905517578,0.007477998733520508
query_sp2b_q7,0.34448885917663574,0.06567811965942383,0.05085611343383789
query_sp2b_q6,2.5974249839782715,0.07274007797241211,0.05513787269592285
query_sp2b_q4,3.1735119819641113,0.053401947021484375,0.03944706916809082
query_sp2b_q3a,0.7307169437408447,0.0348820686340332,0.025311946868896484
query_sp2b_q3c,0.0031280517578125,0.038043975830078125,0.021564006805419922
query_sp2b_q3b,0.008458852767944336,0.0376279354095459,0.021588802337646484
query_sp2b_q5b,1.1533629894256592,0.03318977355957031,0.01848602294921875
query_sp2b_q5a,1.1166090965270996,0.04920506477355957,0.031720876693725586
