func_name,virtuoso,postgres,sleepycat
query_all,1.3922219276428223,0.016801118850708008,0.00589299201965332
query_sp2b_q11,0.07254409790039062,0.02693319320678711,0.018429040908813477
query_sp2b_q8,0.13118481636047363,0.09630393981933594,0.09084081649780273
query_sp2b_q9,0.1222081184387207,0.030211210250854492,0.019231796264648438
query_sp2b_q12a,0.02938103675842285,200.0132360458374,9.429455995559692
query_sp2b_q12c,0.0033121109008789062,0.031553030014038086,0.018533945083618164
query_sp2b_q2,4.658107042312622,1180.1221709251404,170.79560112953186
query_sp2b_q1,0.004971981048583984,0.036813974380493164,0.01812005043029785
query_sp2b_q10,0.052474021911621094,0.018896818161010742,0.007376194000244141
query_sp2b_q7,0.3370528221130371,0.06094002723693848,0.05089306831359863
query_sp2b_q6,2.562299966812134,0.0724339485168457,0.05729389190673828
query_sp2b_q4,3.3108808994293213,0.05395007133483887,0.04129385948181152
query_sp2b_q3a,0.7547628879547119,0.035160064697265625,0.021188020706176758
query_sp2b_q3c,0.003323793411254883,0.03259778022766113,0.02156996726989746
query_sp2b_q3b,0.008533954620361328,0.03239583969116211,0.021966934204101562
query_sp2b_q5b,1.1555759906768799,0.031301021575927734,0.018496990203857422
query_sp2b_q5a,1.0961642265319824,0.04991912841796875,0.03240084648132324
