func_name,virtuoso,postgres,sleepycat
query_all,1.601377010345459,0.017081022262573242,0.005671024322509766
query_sp2b_q11,0.059503793716430664,0.025938987731933594,0.016420841217041016
query_sp2b_q8,0.1835329532623291,0.24428009986877441,0.10013604164123535
query_sp2b_q9,0.13408589363098145,0.0338129997253418,0.018388986587524414
query_sp2b_q12a,0.029967069625854492,200.8359169960022,13.041821002960205
query_sp2b_q12c,0.004453897476196289,0.03278303146362305,0.07813906669616699
query_sp2b_q2,4.450668096542358,1221.8971338272095,77.7964198589325
query_sp2b_q1,0.0038139820098876953,0.028717041015625,0.015185117721557617
query_sp2b_q10,0.04641389846801758,0.018965959548950195,0.05072593688964844
query_sp2b_q7,0.3625500202178955,0.06443405151367188,0.04957008361816406
query_sp2b_q6,2.5814449787139893,0.06890177726745605,0.06151008605957031
query_sp2b_q4,4.133838891983032,0.05215001106262207,0.04050421714782715
query_sp2b_q3a,0.6198940277099609,0.03379511833190918,0.0210418701171875
query_sp2b_q3c,0.004551887512207031,0.0318601131439209,0.025110960006713867
query_sp2b_q3b,0.008734941482543945,0.03160214424133301,0.02340102195739746
query_sp2b_q5b,1.2577288150787354,0.02958202362060547,0.01871514320373535
query_sp2b_q5a,1.2254159450531006,0.04296588897705078,0.03287100791931152
