func_name,virtuoso,postgres,sleepycat
query_all,1.4457919597625732,0.017950057983398438,0.0057179927825927734
query_sp2b_q11,0.06708502769470215,0.02740001678466797,0.021056175231933594
query_sp2b_q8,0.12375497817993164,0.10511207580566406,0.08785700798034668
query_sp2b_q9,0.12301015853881836,0.03102707862854004,0.018599987030029297
query_sp2b_q12a,0.02946305274963379,187.38708782196045,53.17313098907471
query_sp2b_q12c,0.003159046173095703,0.031610965728759766,0.05443096160888672
query_sp2b_q2,5.819979906082153,1208.7840728759766,150.76628994941711
query_sp2b_q1,0.0036170482635498047,0.028254032135009766,0.015376806259155273
query_sp2b_q10,0.04847216606140137,0.020135164260864258,0.007910966873168945
query_sp2b_q7,0.3426039218902588,0.06670403480529785,0.04901909828186035
query_sp2b_q6,2.575667142868042,0.07428312301635742,0.12795305252075195
query_sp2b_q4,3.2569189071655273,0.05508685111999512,0.039340972900390625
query_sp2b_q3a,0.5462639331817627,0.036972999572753906,0.020966053009033203
query_sp2b_q3c,0.0032079219818115234,0.03754115104675293,0.02138495445251465
query_sp2b_q3b,0.008589029312133789,0.043048858642578125,0.023562908172607422
query_sp2b_q5b,1.156080961227417,0.03453803062438965,0.0185091495513916
query_sp2b_q5a,1.0641181468963623,0.047976016998291016,0.03220105171203613
