func_name,virtuoso,postgres,sleepycat
query_all,1.6572051048278809,0.01635003089904785,0.007436037063598633
query_sp2b_q11,0.06132197380065918,0.026208162307739258,0.014800071716308594
query_sp2b_q8,0.12266111373901367,0.09315705299377441,0.08745384216308594
query_sp2b_q9,0.12113499641418457,0.03199601173400879,0.018546104431152344
query_sp2b_q12a,0.02924513816833496,184.34254789352417,11.169069051742554
query_sp2b_q12c,0.0028679370880126953,0.02908492088317871,0.018800973892211914
query_sp2b_q2,4.8331990242004395,1208.1097700595856,98.21752500534058
query_sp2b_q1,0.005146026611328125,0.026493072509765625,0.015269041061401367
query_sp2b_q10,0.04519820213317871,0.019588947296142578,0.007361173629760742
query_sp2b_q7,0.3406529426574707,0.06327605247497559,0.049050092697143555
query_sp2b_q6,2.5556130409240723,0.06713199615478516,0.05498909950256348
query_sp2b_q4,3.3777148723602295,0.051467180252075195,0.03905200958251953
query_sp2b_q3a,0.5431630611419678,0.03228902816772461,0.020889997482299805
query_sp2b_q3c,0.0032088756561279297,0.032067060470581055,0.022625207901000977
query_sp2b_q3b,0.008441925048828125,0.03305697441101074,0.02071094512939453
query_sp2b_q5b,1.118129014968872,0.029539823532104492,0.018600940704345703
query_sp2b_q5a,1.0624210834503174,0.0446169376373291,0.03152799606323242
