func_name,virtuoso,postgres,sleepycat
query_all,1.880077838897705,0.017696857452392578,0.006394863128662109
query_sp2b_q11,0.07158017158508301,0.03138589859008789,0.02773308753967285
query_sp2b_q8,0.19040298461914062,0.09845209121704102,0.10093522071838379
query_sp2b_q9,0.25878000259399414,0.030241012573242188,0.021548032760620117
query_sp2b_q12a,0.0324552059173584,200.87877202033997,43.67896795272827
query_sp2b_q12c,0.0028450489044189453,0.04351997375488281,0.022346973419189453
query_sp2b_q2,4.521244049072266,1203.8285720348358,130.8630518913269
query_sp2b_q1,0.004893064498901367,0.02837991714477539,0.015078067779541016
query_sp2b_q10,0.050874948501586914,0.02606987953186035,0.00742793083190918
query_sp2b_q7,0.35436487197875977,0.07339596748352051,0.05427980422973633
query_sp2b_q6,2.720139980316162,0.06631088256835938,0.07414889335632324
query_sp2b_q4,3.9664409160614014,0.04942584037780762,0.05059695243835449
query_sp2b_q3a,0.5512049198150635,0.03369402885437012,0.023779869079589844
query_sp2b_q3c,0.0033080577850341797,0.03719615936279297,0.04279184341430664
query_sp2b_q3b,0.008775949478149414,0.03171706199645996,0.021535873413085938
query_sp2b_q5b,1.3200709819793701,0.0459589958190918,0.018444061279296875
query_sp2b_q5a,1.1562511920928955,0.04796791076660156,0.03663992881774902
