func_name,virtuoso,postgres,sleepycat
query_all,1.534174919128418,0.01851511001586914,0.005685091018676758
query_sp2b_q11,0.060392141342163086,0.02513885498046875,0.01470184326171875
query_sp2b_q8,0.13106799125671387,0.09546399116516113,0.0843498706817627
query_sp2b_q9,0.1186671257019043,0.031000137329101562,0.018364906311035156
query_sp2b_q12a,0.02875494956970215,176.53908395767212,8.621855020523071
query_sp2b_q12c,0.0028231143951416016,0.029167890548706055,0.017631053924560547
query_sp2b_q2,4.308012008666992,1096.2849569320679,39.882715940475464
query_sp2b_q1,0.0033931732177734375,0.027590036392211914,0.015017032623291016
query_sp2b_q10,0.044342041015625,0.019329071044921875,0.007348060607910156
query_sp2b_q7,0.337630033493042,0.05952811241149902,0.04876303672790527
query_sp2b_q6,2.503481864929199,0.06522512435913086,0.05478405952453613
query_sp2b_q4,3.2145888805389404,0.053581953048706055,0.03841090202331543
query_sp2b_q3a,0.5335979461669922,0.03725910186767578,0.02065896987915039
query_sp2b_q3c,0.0031731128692626953,0.03354001045227051,0.021329879760742188
query_sp2b_q3b,0.008484125137329102,0.031436920166015625,0.020720958709716797
query_sp2b_q5b,1.1413581371307373,0.03168606758117676,0.01837301254272461
query_sp2b_q5a,1.048022985458374,0.04514312744140625,0.03157687187194824
