func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.296126127243042,3.131716012954712,0.01777505874633789,0.006254911422729492,0.0053730010986328125
query_sp2b_q11,0.020112991333007812,0.018507003784179688,0.028252840042114258,0.014673948287963867,0.014852046966552734
query_sp2b_q8,0.0525360107421875,1.3649659156799316,0.09380292892456055,0.09999418258666992,0.08380985260009766
query_sp2b_q9,0.021867990493774414,0.19678211212158203,0.035093069076538086,0.02092599868774414,0.01908111572265625
query_sp2b_q12a,0.01575183868408203,6.044338941574097,16.1814968585968,0.19633793830871582,4.694139003753662
query_sp2b_q12c,0.0033740997314453125,0.0057179927825927734,0.030647993087768555,0.010360956192016602,0.009367942810058594
query_sp2b_q2,0.6021778583526611,0.24842405319213867,95.05532717704773,3.6636109352111816,1.847330093383789
query_sp2b_q1,0.004637956619262695,0.009501934051513672,0.02862405776977539,0.016063928604125977,0.01471090316772461
query_sp2b_q10,0.02039504051208496,0.020039081573486328,0.021525144577026367,0.00820302963256836,0.007624149322509766
query_sp2b_q7,0.01977396011352539,6.329071044921875,0.059945106506347656,0.05039691925048828,0.04954195022583008
query_sp2b_q6,0.34182286262512207,13.3195059299469,0.06766009330749512,0.05609393119812012,0.05388689041137695
query_sp2b_q4,2.6837260723114014,8.465200901031494,0.053476810455322266,0.03785896301269531,0.059187889099121094
query_sp2b_q3a,0.10616111755371094,0.08128714561462402,0.03453493118286133,0.020832061767578125,0.020572900772094727
query_sp2b_q3c,0.0037069320678710938,0.010008096694946289,0.03216695785522461,0.024744033813476562,0.020784854888916016
query_sp2b_q3b,0.005028963088989258,0.012341976165771484,0.0346379280090332,0.02314281463623047,0.0208280086517334
query_sp2b_q5b,0.1107947826385498,0.22464990615844727,0.030184030532836914,0.018802165985107422,0.018511056900024414
query_sp2b_q5a,0.1473550796508789,15.73154091835022,0.04236102104187012,0.0314638614654541,0.031164884567260742
