func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.2770099639892578,3.051353931427002,0.016882896423339844,0.005819082260131836,0.005349874496459961
query_sp2b_q11,0.014287948608398438,0.01770186424255371,0.02739715576171875,0.014658927917480469,0.014306783676147461
query_sp2b_q8,0.04810285568237305,1.2138919830322266,0.09492182731628418,0.08299994468688965,0.08118700981140137
query_sp2b_q9,0.021485090255737305,0.0599970817565918,0.028751850128173828,0.018873214721679688,0.0185701847076416
query_sp2b_q12a,0.014078140258789062,5.986037015914917,15.98453402519226,0.18969106674194336,1.8792791366577148
query_sp2b_q12c,0.003050088882446289,0.005697011947631836,0.030431032180786133,0.009942054748535156,0.009274005889892578
query_sp2b_q2,0.4482998847961426,0.37644004821777344,92.93410801887512,4.611468076705933,1.7575359344482422
query_sp2b_q1,0.004533052444458008,0.009586811065673828,0.028346776962280273,0.015043973922729492,0.01601099967956543
query_sp2b_q10,0.020318031311035156,0.02072906494140625,0.0187528133392334,0.007508993148803711,0.00733494758605957
query_sp2b_q7,0.019726991653442383,6.286297082901001,0.060716867446899414,0.048329830169677734,0.04782986640930176
query_sp2b_q6,0.4572567939758301,12.708223104476929,0.06611204147338867,0.05379199981689453,0.05357503890991211
query_sp2b_q4,2.5771560668945312,8.285328149795532,0.0483860969543457,0.03764200210571289,0.03890800476074219
query_sp2b_q3a,0.10538101196289062,0.07769203186035156,0.03220009803771973,0.020509004592895508,0.02033209800720215
query_sp2b_q3c,0.003571033477783203,0.010268211364746094,0.031228065490722656,0.020646095275878906,0.020447969436645508
query_sp2b_q3b,0.004933834075927734,0.012593984603881836,0.03170204162597656,0.020632028579711914,0.020318984985351562
query_sp2b_q5b,0.10744214057922363,0.17490696907043457,0.15867090225219727,0.018511056900024414,0.018052101135253906
query_sp2b_q5a,0.10882186889648438,15.092095136642456,0.0422210693359375,0.03104114532470703,0.030977964401245117
