func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.3423640727996826,3.028503894805908,0.018485069274902344,0.006644010543823242,0.005424976348876953
query_sp2b_q11,0.01479482650756836,0.017776012420654297,0.029062986373901367,0.017129898071289062,0.014284133911132812
query_sp2b_q8,0.049694061279296875,1.3971929550170898,0.09229397773742676,0.08367800712585449,0.1038961410522461
query_sp2b_q9,0.027966022491455078,0.07569313049316406,0.03576993942260742,0.021310091018676758,0.019244909286499023
query_sp2b_q12a,0.01437997817993164,6.657648086547852,17.674898147583008,0.437528133392334,6.848614931106567
query_sp2b_q12c,0.003261089324951172,0.0056569576263427734,0.03096914291381836,0.010030031204223633,0.009256124496459961
query_sp2b_q2,0.4593081474304199,0.3942430019378662,93.79786396026611,3.582710027694702,1.7564609050750732
query_sp2b_q1,0.00521397590637207,0.009460926055908203,0.02631402015686035,0.016176939010620117,0.014750003814697266
query_sp2b_q10,0.02154707908630371,0.02166891098022461,0.02501392364501953,0.007608890533447266,0.007272005081176758
query_sp2b_q7,0.020292043685913086,6.79103422164917,0.09812617301940918,0.0654289722442627,0.049698829650878906
query_sp2b_q6,0.5744788646697998,15.350972175598145,0.06699013710021973,0.07154202461242676,0.05771207809448242
query_sp2b_q4,2.5496628284454346,8.292176961898804,0.04849886894226074,0.037876129150390625,0.04132890701293945
query_sp2b_q3a,0.10532188415527344,0.07698512077331543,0.03464984893798828,0.020726919174194336,0.020344018936157227
query_sp2b_q3c,0.0037851333618164062,0.00972294807434082,0.031497955322265625,0.02295708656311035,0.020617961883544922
query_sp2b_q3b,0.004703044891357422,0.011833906173706055,0.031951904296875,0.022294044494628906,0.020328998565673828
query_sp2b_q5b,0.10992813110351562,0.1984238624572754,0.16776585578918457,0.018903017044067383,0.019394874572753906
query_sp2b_q5a,0.11091899871826172,14.99697494506836,0.04255104064941406,0.03195905685424805,0.031024932861328125
