func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.5482070446014404,2.935986042022705,1.0453529357910156,0.0066640377044677734,0.00543212890625
query_sp2b_q11,0.04334592819213867,0.01827096939086914,0.02669382095336914,0.01474905014038086,0.014343976974487305
query_sp2b_q8,0.10033893585205078,1.2495379447937012,0.09268403053283691,0.08848190307617188,0.08241486549377441
query_sp2b_q9,0.02411508560180664,0.06210613250732422,0.031733036041259766,0.019076108932495117,0.01833319664001465
query_sp2b_q12a,0.01705193519592285,6.048917055130005,16.84534001350403,0.23175597190856934,0.26801109313964844
query_sp2b_q12c,0.03600883483886719,0.005851030349731445,0.05569005012512207,0.01004791259765625,0.00939798355102539
query_sp2b_q2,2.151007890701294,0.2791430950164795,95.83388614654541,3.713965892791748,1.7635810375213623
query_sp2b_q1,0.550663948059082,0.023315906524658203,0.04010295867919922,0.016484975814819336,0.014803171157836914
query_sp2b_q10,0.022369861602783203,0.02039313316345215,0.018824100494384766,0.00934290885925293,0.007337093353271484
query_sp2b_q7,0.3205728530883789,6.342778921127319,0.0613400936126709,0.049482107162475586,0.04795408248901367
query_sp2b_q6,0.4772911071777344,12.974045991897583,0.06535196304321289,0.05512404441833496,0.05419015884399414
query_sp2b_q4,3.287245035171509,8.384971141815186,0.05125594139099121,0.03792095184326172,0.03940916061401367
query_sp2b_q3a,0.10854506492614746,0.08043313026428223,0.03329181671142578,0.020887136459350586,0.020392179489135742
query_sp2b_q3c,0.10997390747070312,0.009621858596801758,0.03873801231384277,0.020987987518310547,0.020663022994995117
query_sp2b_q3b,0.17522406578063965,0.01577591896057129,0.035867929458618164,0.020971059799194336,0.020373106002807617
query_sp2b_q5b,0.1109929084777832,0.1831040382385254,0.1701030731201172,0.018607139587402344,0.01824808120727539
query_sp2b_q5a,0.11422300338745117,15.100128173828125,0.0427401065826416,0.04893898963928223,0.03137993812561035
