func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.3293108940124512,2.9998230934143066,0.018362998962402344,0.0058100223541259766,0.005346775054931641
query_sp2b_q11,0.014507055282592773,0.01778388023376465,0.02582693099975586,0.0158231258392334,0.014271020889282227
query_sp2b_q8,0.04833197593688965,1.2253000736236572,0.0940239429473877,0.08462381362915039,0.08043694496154785
query_sp2b_q9,0.021467924118041992,0.06007194519042969,0.03191399574279785,0.018891096115112305,0.0182039737701416
query_sp2b_q12a,0.014037132263183594,5.997199058532715,15.916894912719727,0.9653608798980713,0.3348100185394287
query_sp2b_q12c,0.003053903579711914,0.006736040115356445,0.03304314613342285,0.010023117065429688,0.009341955184936523
query_sp2b_q2,0.5846309661865234,0.24514007568359375,93.10958504676819,3.5937159061431885,1.7514081001281738
query_sp2b_q1,0.0043718814849853516,0.00941610336303711,0.026479005813598633,0.015012979507446289,0.014657974243164062
query_sp2b_q10,0.020949125289916992,0.020131826400756836,0.02036595344543457,0.007529020309448242,0.00729680061340332
query_sp2b_q7,0.02027297019958496,6.3249218463897705,0.06142306327819824,0.06272292137145996,0.04788780212402344
query_sp2b_q6,0.32425403594970703,12.881945133209229,0.06669306755065918,0.054444074630737305,0.05370688438415527
query_sp2b_q4,2.519639015197754,8.22353482246399,0.04800081253051758,0.037671804428100586,0.038739919662475586
query_sp2b_q3a,0.10277891159057617,0.07609200477600098,0.03345799446105957,0.022101879119873047,0.020430803298950195
query_sp2b_q3c,0.0036668777465820312,0.010335206985473633,0.03284597396850586,0.02104806900024414,0.02054119110107422
query_sp2b_q3b,0.004370927810668945,0.012566804885864258,0.031581878662109375,0.02062702178955078,0.020257949829101562
query_sp2b_q5b,0.11017012596130371,0.1753690242767334,0.031209945678710938,0.01838397979736328,0.018410921096801758
query_sp2b_q5a,0.10929203033447266,15.091793060302734,0.04381108283996582,0.031211137771606445,0.031054019927978516
