func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.2717931270599365,3.0159199237823486,0.01670694351196289,0.00581812858581543,0.005486965179443359
query_sp2b_q11,0.014413118362426758,0.017552852630615234,0.027508020401000977,0.01462101936340332,0.01436305046081543
query_sp2b_q8,0.04861092567443848,1.2172021865844727,0.09435200691223145,0.08315181732177734,0.08016610145568848
query_sp2b_q9,0.021943092346191406,0.0593109130859375,0.029116153717041016,0.018743038177490234,0.018234968185424805
query_sp2b_q12a,0.014161825180053711,5.974737882614136,15.956176996231079,0.19063806533813477,3.4802229404449463
query_sp2b_q12c,0.0036101341247558594,0.006181001663208008,0.031003952026367188,0.00997018814086914,0.010982036590576172
query_sp2b_q2,0.4482560157775879,0.37671613693237305,92.92678308486938,4.153433084487915,1.7598180770874023
query_sp2b_q1,0.004634857177734375,0.010631799697875977,0.02707386016845703,0.015310049057006836,0.014732122421264648
query_sp2b_q10,0.020201921463012695,0.020290136337280273,0.018440961837768555,0.007467985153198242,0.007302999496459961
query_sp2b_q7,0.01943802833557129,6.279253005981445,0.0615079402923584,0.04830002784729004,0.04784703254699707
query_sp2b_q6,0.4559049606323242,12.831110000610352,0.06452012062072754,0.05398201942443848,0.05337786674499512
query_sp2b_q4,2.5347189903259277,8.281301975250244,0.05011391639709473,0.037550926208496094,0.038736820220947266
query_sp2b_q3a,0.1048729419708252,0.07634592056274414,0.03508591651916504,0.020541906356811523,0.020361900329589844
query_sp2b_q3c,0.004155874252319336,0.009645938873291016,0.03652620315551758,0.02078700065612793,0.020503997802734375
query_sp2b_q3b,0.004297971725463867,0.01187586784362793,0.03348684310913086,0.02073216438293457,0.02047896385192871
query_sp2b_q5b,0.10773205757141113,0.17318105697631836,0.15811920166015625,0.018449068069458008,0.018180131912231445
query_sp2b_q5a,0.10880017280578613,14.920376062393188,0.04331493377685547,0.0312039852142334,0.030946969985961914
