func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.279236078262329,3.0188839435577393,0.01885700225830078,0.005797147750854492,0.005450010299682617
query_sp2b_q11,0.014816045761108398,0.01789402961730957,0.027564048767089844,0.017008066177368164,0.014294147491455078
query_sp2b_q8,0.050496816635131836,1.2516090869903564,0.09470796585083008,0.08697915077209473,0.08045196533203125
query_sp2b_q9,0.021585941314697266,0.06278491020202637,0.03479409217834473,0.018954038619995117,0.018590927124023438
query_sp2b_q12a,0.014180898666381836,6.051090955734253,16.21559715270996,0.49900293350219727,1.8896219730377197
query_sp2b_q12c,0.0035369396209716797,0.005764961242675781,0.030230998992919922,0.011037826538085938,0.009352922439575195
query_sp2b_q2,0.5991270542144775,0.2564530372619629,93.97819304466248,4.0069780349731445,1.7633991241455078
query_sp2b_q1,0.004611015319824219,0.009402990341186523,0.028376102447509766,0.01585698127746582,0.014839887619018555
query_sp2b_q10,0.02090001106262207,0.020567893981933594,0.018658876419067383,0.008349180221557617,0.0073359012603759766
query_sp2b_q7,0.0216519832611084,6.30666708946228,0.05954790115356445,0.05039405822753906,0.0481719970703125
query_sp2b_q6,0.33082103729248047,12.951907873153687,0.06467390060424805,0.05510210990905762,0.05427908897399902
query_sp2b_q4,2.6177990436553955,8.321075916290283,0.04824209213256836,0.0391690731048584,0.03878498077392578
query_sp2b_q3a,0.10372614860534668,0.08025813102722168,0.034826040267944336,0.020763874053955078,0.020406007766723633
query_sp2b_q3c,0.003709077835083008,0.009691953659057617,0.031469106674194336,0.022442102432250977,0.020529985427856445
query_sp2b_q3b,0.004961967468261719,0.011844873428344727,0.03193521499633789,0.02238011360168457,0.02038097381591797
query_sp2b_q5b,0.10957694053649902,0.18749403953552246,0.030365943908691406,0.01892709732055664,0.018312931060791016
query_sp2b_q5a,0.1104280948638916,15.249221086502075,0.04236292839050293,0.03167390823364258,0.03134012222290039
