func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.2670791149139404,2.9949820041656494,0.019106149673461914,0.005825042724609375,0.005368947982788086
query_sp2b_q11,0.014503955841064453,0.017641067504882812,0.02562880516052246,0.014594078063964844,0.014307022094726562
query_sp2b_q8,0.04836583137512207,1.2254409790039062,0.09306097030639648,0.08330512046813965,0.08030581474304199
query_sp2b_q9,0.021371841430664062,0.06121087074279785,0.03040599822998047,0.018795013427734375,0.018393993377685547
query_sp2b_q12a,0.014033079147338867,6.005284070968628,15.922497987747192,0.47723817825317383,12.839570999145508
query_sp2b_q12c,0.0031049251556396484,0.006183147430419922,0.028261899948120117,0.00997614860534668,0.009313821792602539
query_sp2b_q2,0.5823781490325928,0.24430203437805176,93.12294697761536,3.6015849113464355,1.7516770362854004
query_sp2b_q1,0.0045320987701416016,0.009378910064697266,0.026094913482666016,0.015095949172973633,0.014713048934936523
query_sp2b_q10,0.020097017288208008,0.020160913467407227,0.021803855895996094,0.0075609683990478516,0.007292985916137695
query_sp2b_q7,0.019464969635009766,6.28870701789856,0.06031012535095215,0.04909491539001465,0.04775595664978027
query_sp2b_q6,0.3260350227355957,12.775507926940918,0.06617403030395508,0.07058000564575195,0.05372500419616699
query_sp2b_q4,2.520343065261841,8.255244970321655,0.049796104431152344,0.03758811950683594,0.03876900672912598
query_sp2b_q3a,0.10294580459594727,0.07628178596496582,0.03352499008178711,0.020706892013549805,0.020452022552490234
query_sp2b_q3c,0.003582000732421875,0.01028299331665039,0.03133511543273926,0.0206451416015625,0.02057790756225586
query_sp2b_q3b,0.004960060119628906,0.011874914169311523,0.03328990936279297,0.02053689956665039,0.0202939510345459
query_sp2b_q5b,0.11116909980773926,0.17451882362365723,0.03201413154602051,0.018476009368896484,0.018131017684936523
query_sp2b_q5a,0.11042904853820801,15.079138040542603,0.04236412048339844,0.03119802474975586,0.031016111373901367
