func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.2768490314483643,3.0058820247650146,0.016777992248535156,0.005918025970458984,0.005422115325927734
query_sp2b_q11,0.014274120330810547,0.017885923385620117,0.031336069107055664,0.014653921127319336,0.014261960983276367
query_sp2b_q8,0.048819780349731445,1.2034730911254883,0.09345197677612305,0.08371686935424805,0.08010101318359375
query_sp2b_q9,0.02194499969482422,0.06114602088928223,0.02932596206665039,0.018806934356689453,0.018301963806152344
query_sp2b_q12a,0.016193151473999023,5.93953800201416,15.986948013305664,0.7378249168395996,1.6380980014801025
query_sp2b_q12c,0.0030570030212402344,0.005795001983642578,0.028738021850585938,0.009974002838134766,0.009361028671264648
query_sp2b_q2,0.44842100143432617,0.48305511474609375,92.97226810455322,3.9573891162872314,1.7535059452056885
query_sp2b_q1,0.004384040832519531,0.009445905685424805,0.027721166610717773,0.015019893646240234,0.014640092849731445
query_sp2b_q10,0.020226001739501953,0.019604206085205078,0.02021312713623047,0.0074689388275146484,0.007348060607910156
query_sp2b_q7,0.01971602439880371,6.33948016166687,0.06072592735290527,0.04854893684387207,0.04789113998413086
query_sp2b_q6,0.45642995834350586,12.8003568649292,0.06551814079284668,0.05496716499328613,0.053546905517578125
query_sp2b_q4,2.5964531898498535,8.315469980239868,0.05067610740661621,0.03742504119873047,0.03857111930847168
query_sp2b_q3a,0.10396409034729004,0.07506513595581055,0.03168487548828125,0.020582914352416992,0.02028179168701172
query_sp2b_q3c,0.0035779476165771484,0.010148048400878906,0.03320598602294922,0.020715951919555664,0.020498037338256836
query_sp2b_q3b,0.0043299198150634766,0.01219797134399414,0.0316619873046875,0.02061915397644043,0.02024698257446289
query_sp2b_q5b,0.10825014114379883,0.17516303062438965,0.15859508514404297,0.01851487159729004,0.018162965774536133
query_sp2b_q5a,0.10967397689819336,14.938994884490967,0.047508955001831055,0.03138995170593262,0.030991077423095703
