func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.3399450778961182,3.0130879878997803,0.016762971878051758,0.00580286979675293,0.005372047424316406
query_sp2b_q11,0.014436006546020508,0.017729997634887695,0.028073787689208984,0.014602899551391602,0.014322996139526367
query_sp2b_q8,0.04817700386047363,1.2354590892791748,0.0932159423828125,0.08339214324951172,0.08136892318725586
query_sp2b_q9,0.021391868591308594,0.05971980094909668,0.02899003028869629,0.01873302459716797,0.01830601692199707
query_sp2b_q12a,0.014243841171264648,5.989902973175049,15.961999893188477,0.18999814987182617,3.8005969524383545
query_sp2b_q12c,0.003113985061645508,0.005719184875488281,0.031119108200073242,0.009952068328857422,0.009304046630859375
query_sp2b_q2,0.45369911193847656,0.4871649742126465,93.10767316818237,5.34444785118103,1.7563648223876953
query_sp2b_q1,0.004465818405151367,0.010599851608276367,0.025898218154907227,0.014976978302001953,0.014653921127319336
query_sp2b_q10,0.01997685432434082,0.02015399932861328,0.01995110511779785,0.007534980773925781,0.007275104522705078
query_sp2b_q7,0.01970505714416504,6.324323892593384,0.06076812744140625,0.04833412170410156,0.048272132873535156
query_sp2b_q6,0.4568629264831543,12.797993898391724,0.06566095352172852,0.05391120910644531,0.05346083641052246
query_sp2b_q4,2.5350399017333984,8.268522024154663,0.05063986778259277,0.03769278526306152,0.0387880802154541
query_sp2b_q3a,0.10272789001464844,0.0764000415802002,0.03370189666748047,0.020570039749145508,0.020251035690307617
query_sp2b_q3c,0.0036411285400390625,0.00963592529296875,0.031189918518066406,0.021131038665771484,0.02082514762878418
query_sp2b_q3b,0.004389047622680664,0.012713193893432617,0.03177499771118164,0.02063298225402832,0.02022385597229004
query_sp2b_q5b,0.10876703262329102,0.17614412307739258,0.16156792640686035,0.018455028533935547,0.018140077590942383
query_sp2b_q5a,0.11118602752685547,14.880980014801025,0.044133901596069336,0.03127694129943848,0.031007766723632812
