func_name,virtuoso,_4store,postgres,sleepycat,memory
query_all,1.3347699642181396,3.0480098724365234,0.018073081970214844,0.005858898162841797,0.0053708553314208984
query_sp2b_q11,0.014317989349365234,0.01788806915283203,0.025868892669677734,0.014657020568847656,0.01424407958984375
query_sp2b_q8,0.04843306541442871,1.2136659622192383,0.0975949764251709,0.08472394943237305,0.08035993576049805
query_sp2b_q9,0.02214217185974121,0.05989694595336914,0.030598878860473633,0.0187530517578125,0.018402099609375
query_sp2b_q12a,0.014804840087890625,5.984762191772461,15.953588962554932,0.2612178325653076,0.07030892372131348
query_sp2b_q12c,0.0035140514373779297,0.006177186965942383,0.03050684928894043,0.009923934936523438,0.009298086166381836
query_sp2b_q2,0.45046210289001465,0.4824512004852295,93.00741291046143,4.639650106430054,1.7560651302337646
query_sp2b_q1,0.0044100284576416016,0.009450197219848633,0.026014089584350586,0.015170097351074219,0.014631032943725586
query_sp2b_q10,0.02055501937866211,0.02021002769470215,0.019977807998657227,0.00801992416381836,0.007250070571899414
query_sp2b_q7,0.020519018173217773,6.356022834777832,0.06094098091125488,0.061894893646240234,0.048113107681274414
query_sp2b_q6,0.45552706718444824,12.895104885101318,0.06630110740661621,0.054097890853881836,0.05374598503112793
query_sp2b_q4,2.5386271476745605,8.256993055343628,0.048400163650512695,0.037663936614990234,0.039134979248046875
query_sp2b_q3a,0.10243606567382812,0.07674098014831543,0.03183102607727051,0.02052903175354004,0.02037191390991211
query_sp2b_q3c,0.003643035888671875,0.01016998291015625,0.033312082290649414,0.020946025848388672,0.020620107650756836
query_sp2b_q3b,0.004888057708740234,0.012675046920776367,0.03336501121520996,0.020639896392822266,0.021600961685180664
query_sp2b_q5b,0.10898208618164062,0.1748199462890625,0.1627349853515625,0.018539905548095703,0.018108129501342773
query_sp2b_q5a,0.10973596572875977,15.008525133132935,0.04263496398925781,0.031913042068481445,0.03104400634765625
