func_name,sleepycat
query_all,5.380704879760742
query_sp2b_q11,5.478455066680908
query_sp2b_q8,5.845398902893066
query_sp2b_q9,5.379958868026733
query_sp2b_q12c,5.217213153839111
query_sp2b_q1,5.600366830825806
query_sp2b_q10,5.239761829376221
query_sp2b_q7,5.520942211151123
query_sp2b_q6,5.353617906570435
query_sp2b_q4,5.35588812828064
query_sp2b_q3a,5.677079916000366
query_sp2b_q3c,5.605168104171753
query_sp2b_q3b,5.409749984741211
query_sp2b_q5b,5.506151914596558
query_sp2b_q5a,5.437639951705933
