func_name,sleepycat
query_all,5.201756954193115
query_sp2b_q11,5.388123035430908
query_sp2b_q8,5.3935160636901855
query_sp2b_q9,5.464042901992798
query_sp2b_q12c,5.276044845581055
query_sp2b_q1,5.290865182876587
query_sp2b_q10,5.206295967102051
query_sp2b_q7,5.346662998199463
query_sp2b_q6,5.6252968311309814
query_sp2b_q4,6.307085990905762
query_sp2b_q3a,6.126352071762085
query_sp2b_q3c,5.884796142578125
query_sp2b_q3b,7.519029140472412
query_sp2b_q5b,5.270916938781738
query_sp2b_q5a,5.504110097885132
