func_name,sleepycat
query_all,5.510339975357056
query_sp2b_q11,5.342890024185181
query_sp2b_q8,5.435887098312378
query_sp2b_q9,5.337208986282349
query_sp2b_q12c,5.310702085494995
query_sp2b_q1,5.406265020370483
query_sp2b_q10,5.3402369022369385
query_sp2b_q7,6.193113088607788
query_sp2b_q6,6.171550989151001
query_sp2b_q4,5.742926836013794
query_sp2b_q3a,5.316206932067871
query_sp2b_q3c,5.265412092208862
query_sp2b_q3b,5.491423845291138
query_sp2b_q5b,5.487613201141357
query_sp2b_q5a,5.487540006637573
