func_name,sleepycat
query_all,5.514214038848877
query_sp2b_q11,5.399399995803833
query_sp2b_q8,5.570744037628174
query_sp2b_q9,5.521651983261108
query_sp2b_q12c,5.361546993255615
query_sp2b_q1,5.413063049316406
query_sp2b_q10,5.525439023971558
query_sp2b_q7,5.5467798709869385
query_sp2b_q6,5.448709011077881
query_sp2b_q4,5.4459099769592285
query_sp2b_q3a,5.467331171035767
query_sp2b_q3c,5.437231063842773
query_sp2b_q3b,5.334156036376953
query_sp2b_q5b,5.429463863372803
query_sp2b_q5a,5.389839172363281
