func_name,sleepycat
query_all,5.347861051559448
query_sp2b_q11,5.335448980331421
query_sp2b_q8,5.621294021606445
query_sp2b_q9,5.568011999130249
query_sp2b_q12c,5.182606935501099
query_sp2b_q1,5.325943946838379
query_sp2b_q10,5.254390001296997
query_sp2b_q7,5.504537105560303
query_sp2b_q6,5.452833890914917
query_sp2b_q4,5.529577016830444
query_sp2b_q3a,5.429746150970459
query_sp2b_q3c,5.520872116088867
query_sp2b_q3b,5.287140846252441
query_sp2b_q5b,5.4247729778289795
query_sp2b_q5a,5.356065988540649
