func_name,sleepycat
query_all,5.304667949676514
query_sp2b_q11,5.414538145065308
query_sp2b_q8,5.789159059524536
query_sp2b_q9,5.515424013137817
query_sp2b_q12c,5.452275991439819
query_sp2b_q1,5.1946799755096436
query_sp2b_q10,5.379270076751709
query_sp2b_q7,5.545569181442261
query_sp2b_q6,6.124937057495117
query_sp2b_q4,5.62245512008667
query_sp2b_q3a,5.35374903678894
query_sp2b_q3c,5.312143802642822
query_sp2b_q3b,5.622262001037598
query_sp2b_q5b,5.410813093185425
query_sp2b_q5a,5.9084858894348145
