func_name,sleepycat
query_all,5.489795923233032
query_sp2b_q11,5.25540018081665
query_sp2b_q8,5.475961923599243
query_sp2b_q9,5.416582107543945
query_sp2b_q12c,5.2745680809021
query_sp2b_q1,5.452071905136108
query_sp2b_q10,5.3723180294036865
query_sp2b_q7,5.406774044036865
query_sp2b_q6,5.315037965774536
query_sp2b_q4,5.442466974258423
query_sp2b_q3a,5.417118072509766
query_sp2b_q3c,5.53466796875
query_sp2b_q3b,5.445604085922241
query_sp2b_q5b,5.317547082901001
query_sp2b_q5a,5.3744587898254395
