func_name,sleepycat
query_all,5.42206883430481
query_sp2b_q11,5.1720099449157715
query_sp2b_q8,5.720156192779541
query_sp2b_q9,5.394857883453369
query_sp2b_q12c,5.240479946136475
query_sp2b_q1,5.724797010421753
query_sp2b_q10,5.2518630027771
query_sp2b_q7,5.612224817276001
query_sp2b_q6,5.577023983001709
query_sp2b_q4,5.835342168807983
query_sp2b_q3a,5.52177095413208
query_sp2b_q3c,5.7798449993133545
query_sp2b_q3b,5.750478029251099
query_sp2b_q5b,5.2087249755859375
query_sp2b_q5a,5.378326892852783
