func_name,sleepycat
query_all,5.497820854187012
query_sp2b_q11,5.426172971725464
query_sp2b_q8,5.52278995513916
query_sp2b_q9,5.256393194198608
query_sp2b_q12c,5.3950958251953125
query_sp2b_q1,5.450818061828613
query_sp2b_q10,5.453108072280884
query_sp2b_q7,5.724337100982666
query_sp2b_q6,5.427606105804443
query_sp2b_q4,5.794573068618774
query_sp2b_q3a,5.8191869258880615
query_sp2b_q3c,5.561133861541748
query_sp2b_q3b,5.602198123931885
query_sp2b_q5b,5.4557600021362305
query_sp2b_q5a,5.3896260261535645
