func_name,sleepycat
query_all,5.309846878051758
query_sp2b_q11,5.329816102981567
query_sp2b_q8,5.6497838497161865
query_sp2b_q9,5.249382019042969
query_sp2b_q12c,5.420892000198364
query_sp2b_q1,5.19043493270874
query_sp2b_q10,5.34211802482605
query_sp2b_q7,5.628363847732544
query_sp2b_q6,5.346577882766724
query_sp2b_q4,5.398528099060059
query_sp2b_q3a,5.230859994888306
query_sp2b_q3c,5.245298147201538
query_sp2b_q3b,5.330964803695679
query_sp2b_q5b,5.227673053741455
query_sp2b_q5a,5.48794412612915
