func_name,sleepycat
query_all,5.283490180969238
query_sp2b_q11,5.255112886428833
query_sp2b_q8,5.374779939651489
query_sp2b_q9,5.313453912734985
query_sp2b_q12c,5.359215021133423
query_sp2b_q1,5.433824062347412
query_sp2b_q10,5.3710949420928955
query_sp2b_q7,5.379029035568237
query_sp2b_q6,5.366558790206909
query_sp2b_q4,5.5242860317230225
query_sp2b_q3a,5.438435077667236
query_sp2b_q3c,5.414684057235718
query_sp2b_q3b,5.477811098098755
query_sp2b_q5b,5.249521970748901
query_sp2b_q5a,5.428532838821411
