func_name,sleepycat
query_all,5.125477075576782
query_sp2b_q11,5.4129979610443115
query_sp2b_q8,5.562546968460083
query_sp2b_q9,5.642343044281006
query_sp2b_q12c,5.448817014694214
query_sp2b_q1,5.295130968093872
query_sp2b_q10,5.339850902557373
query_sp2b_q7,5.577801942825317
query_sp2b_q6,5.554111957550049
query_sp2b_q4,5.386105060577393
query_sp2b_q3a,5.185728073120117
query_sp2b_q3c,5.340584993362427
query_sp2b_q3b,5.294440031051636
query_sp2b_q5b,5.645214080810547
query_sp2b_q5a,5.529299020767212
