func_name,sleepycat
query_all,5.391817092895508
query_sp2b_q11,5.48462700843811
query_sp2b_q8,5.612014055252075
query_sp2b_q9,5.409029006958008
query_sp2b_q12c,5.270020961761475
query_sp2b_q1,5.453234910964966
query_sp2b_q10,5.370984077453613
query_sp2b_q7,5.5152671337127686
query_sp2b_q6,5.267570972442627
query_sp2b_q4,5.526763200759888
query_sp2b_q3a,5.541578054428101
query_sp2b_q3c,5.444063901901245
query_sp2b_q3b,5.2997400760650635
query_sp2b_q5b,5.371106147766113
query_sp2b_q5a,5.295277118682861
