func_name,virtuoso,postgres,sleepycat
query_all,1.2863719463348389,0.018526077270507812,0.005941152572631836
query_sp2b_q11,0.013894796371459961,0.02658700942993164,0.015013933181762695
query_sp2b_q8,0.07803201675415039,0.09391212463378906,0.08374786376953125
query_sp2b_q9,0.02551102638244629,0.03136396408081055,0.018667936325073242
query_sp2b_q12a,0.021006107330322266,119.44070291519165,0.28710508346557617
query_sp2b_q12c,0.003715991973876953,0.0364229679107666,0.01083683967590332
query_sp2b_q2,0.5503652095794678,101.50371193885803,5.234827995300293
query_sp2b_q1,0.004769086837768555,0.028995037078857422,0.015280008316040039
query_sp2b_q10,0.023617982864379883,0.018020153045654297,0.007576942443847656
query_sp2b_q7,0.2544901371002197,0.05985617637634277,0.04893803596496582
query_sp2b_q6,0.3722078800201416,0.06964993476867676,0.056474924087524414
query_sp2b_q4,3.0465731620788574,0.061048030853271484,0.04538607597351074
query_sp2b_q3a,0.18668699264526367,0.03547096252441406,0.025306224822998047
query_sp2b_q3c,0.004023075103759766,0.03525996208190918,0.025406837463378906
query_sp2b_q3b,0.008198022842407227,0.05130481719970703,0.026161909103393555
query_sp2b_q5b,0.17584800720214844,0.0328369140625,0.0493159294128418
query_sp2b_q5a,0.15097784996032715,0.05657386779785156,0.05915689468383789
