func_name,virtuoso,postgres,sleepycat
query_all,1.201772928237915,0.020843029022216797,0.005903005599975586
query_sp2b_q11,0.01395106315612793,0.025639057159423828,0.015557050704956055
query_sp2b_q8,0.07524394989013672,0.10137796401977539,0.08287405967712402
query_sp2b_q9,0.028084993362426758,0.030850887298583984,0.019248008728027344
query_sp2b_q12a,0.018271923065185547,11.447268962860107,0.22727108001708984
query_sp2b_q12c,0.003398895263671875,0.031160831451416016,0.01074981689453125
query_sp2b_q2,0.5486049652099609,95.18067002296448,3.768028974533081
query_sp2b_q1,0.004762172698974609,0.02606511116027832,0.016446828842163086
query_sp2b_q10,0.020467042922973633,0.018097877502441406,0.008177995681762695
query_sp2b_q7,0.020924091339111328,0.05954599380493164,0.0492100715637207
query_sp2b_q6,0.33949995040893555,0.06770205497741699,0.0551760196685791
query_sp2b_q4,2.5088019371032715,0.049070119857788086,0.03807520866394043
query_sp2b_q3a,0.10392308235168457,0.03194999694824219,0.021180152893066406
query_sp2b_q3c,0.00457000732421875,0.03266787528991699,0.021155834197998047
query_sp2b_q3b,0.004633903503417969,0.03558015823364258,0.02134084701538086
query_sp2b_q5b,0.1175069808959961,0.030731201171875,0.01912403106689453
query_sp2b_q5a,0.15512800216674805,0.04271221160888672,0.03196907043457031
