func_name,virtuoso,postgres,sleepycat
query_all,1.4354119300842285,0.02021503448486328,0.006680965423583984
query_sp2b_q11,0.015236139297485352,0.02627110481262207,0.0155029296875
query_sp2b_q8,0.07425284385681152,0.0949411392211914,0.08634400367736816
query_sp2b_q9,0.027796030044555664,0.030124902725219727,0.01869797706604004
query_sp2b_q12a,0.020641088485717773,130.81704187393188,0.4315211772918701
query_sp2b_q12c,0.0042760372161865234,0.034696102142333984,0.019750118255615234
query_sp2b_q2,0.6741700172424316,111.6686282157898,4.044672012329102
query_sp2b_q1,0.0061800479888916016,0.031330108642578125,0.017079830169677734
query_sp2b_q10,0.02186107635498047,0.01905512809753418,0.011255979537963867
query_sp2b_q7,0.02094888687133789,0.05988907814025879,0.049195051193237305
query_sp2b_q6,0.35367512702941895,0.06911420822143555,0.05593585968017578
query_sp2b_q4,2.5839180946350098,0.04981803894042969,0.03877592086791992
query_sp2b_q3a,0.10544896125793457,0.03389596939086914,0.022012948989868164
query_sp2b_q3c,0.0047299861907958984,0.03470587730407715,0.021759986877441406
query_sp2b_q3b,0.0048999786376953125,0.035162925720214844,0.022277116775512695
query_sp2b_q5b,0.118988037109375,0.03113698959350586,0.0191500186920166
query_sp2b_q5a,0.12545394897460938,0.04283499717712402,0.0320889949798584
