func_name,virtuoso,postgres,sleepycat
query_all,1.2633190155029297,0.016717195510864258,0.00627899169921875
query_sp2b_q11,0.014497041702270508,0.02845907211303711,0.014984846115112305
query_sp2b_q8,0.10286998748779297,0.09832501411437988,0.08460497856140137
query_sp2b_q9,0.027962923049926758,0.029612064361572266,0.018729209899902344
query_sp2b_q12a,0.0179750919342041,121.38690900802612,0.33049893379211426
query_sp2b_q12c,0.0035910606384277344,0.03154301643371582,0.010683059692382812
query_sp2b_q2,0.5141799449920654,104.04990291595459,3.9972329139709473
query_sp2b_q1,0.005877017974853516,0.026221036911010742,0.015385866165161133
query_sp2b_q10,0.024085044860839844,0.020452022552490234,0.007620096206665039
query_sp2b_q7,0.030074119567871094,0.08039402961730957,0.06594109535217285
query_sp2b_q6,0.39887499809265137,0.06964516639709473,0.05557513236999512
query_sp2b_q4,2.5991950035095215,0.05200600624084473,0.03832507133483887
query_sp2b_q3a,0.10519289970397949,0.03413200378417969,0.02189016342163086
query_sp2b_q3c,0.004435062408447266,0.04060792922973633,0.02481698989868164
query_sp2b_q3b,0.005606889724731445,0.040849924087524414,0.025830984115600586
query_sp2b_q5b,0.11875200271606445,0.03008294105529785,0.021277904510498047
query_sp2b_q5a,0.12926483154296875,0.04333806037902832,0.03255605697631836
