func_name,virtuoso,postgres,sleepycat
query_all,1.530236005783081,0.9758470058441162,0.005991935729980469
query_sp2b_q11,0.016138076782226562,0.02728891372680664,0.015816926956176758
query_sp2b_q8,0.07705497741699219,0.09792613983154297,0.08304309844970703
query_sp2b_q9,0.03167605400085449,0.032003164291381836,0.018818140029907227
query_sp2b_q12a,0.018305063247680664,12.771469116210938,0.751215934753418
query_sp2b_q12c,0.005003929138183594,0.02981090545654297,0.010951042175292969
query_sp2b_q2,0.5791518688201904,99.26692485809326,3.9478330612182617
query_sp2b_q1,0.00459599494934082,0.027843952178955078,0.015393972396850586
query_sp2b_q10,0.02851700782775879,0.022432804107666016,0.00817418098449707
query_sp2b_q7,0.10549712181091309,0.06901884078979492,0.05163288116455078
query_sp2b_q6,0.3471248149871826,0.06828808784484863,0.05505990982055664
query_sp2b_q4,2.5457780361175537,0.0698089599609375,0.05816197395324707
query_sp2b_q3a,0.19192814826965332,0.036070823669433594,0.021338939666748047
query_sp2b_q3c,0.004593849182128906,0.03242897987365723,0.02130603790283203
query_sp2b_q3b,0.005724906921386719,0.03425788879394531,0.02233409881591797
query_sp2b_q5b,0.17878413200378418,0.03148818016052246,0.01876378059387207
query_sp2b_q5a,0.13283395767211914,0.04813122749328613,0.03391313552856445
