func_name,virtuoso,postgres,sleepycat
query_all,1.298604965209961,0.017026901245117188,0.005934953689575195
query_sp2b_q11,0.014261007308959961,0.02664494514465332,0.015456199645996094
query_sp2b_q8,0.06809782981872559,0.0958089828491211,0.0838921070098877
query_sp2b_q9,0.02727198600769043,0.029819011688232422,0.018784046173095703
query_sp2b_q12a,0.018000125885009766,11.996948003768921,0.4835371971130371
query_sp2b_q12c,0.003421783447265625,0.0304410457611084,0.01276087760925293
query_sp2b_q2,0.5475790500640869,101.92736911773682,3.655472993850708
query_sp2b_q1,0.006114006042480469,0.03077387809753418,0.01601719856262207
query_sp2b_q10,0.020418167114257812,0.018118858337402344,0.011492013931274414
query_sp2b_q7,0.03012704849243164,0.0644690990447998,0.04912114143371582
query_sp2b_q6,0.3689858913421631,0.06808996200561523,0.058274030685424805
query_sp2b_q4,2.526005983352661,0.050488948822021484,0.03852486610412598
query_sp2b_q3a,0.1118021011352539,0.03410696983337402,0.022148847579956055
query_sp2b_q3c,0.0039179325103759766,0.03253316879272461,0.021177053451538086
query_sp2b_q3b,0.03172183036804199,0.11875295639038086,0.022443056106567383
query_sp2b_q5b,0.11795496940612793,0.029705047607421875,0.020045995712280273
query_sp2b_q5a,0.12960410118103027,0.042968034744262695,0.03186297416687012
