func_name,sleepycat
query_all,1.00819993019104
query_sp2b_q11,1.0091478824615479
query_sp2b_q8,1.014294147491455
query_sp2b_q9,1.0161221027374268
query_sp2b_q12c,1.0094881057739258
query_sp2b_q1,1.0124619007110596
query_sp2b_q10,1.0144579410552979
query_sp2b_q7,1.0093228816986084
query_sp2b_q6,1.0125010013580322
query_sp2b_q4,1.0057148933410645
query_sp2b_q3a,1.0059659481048584
query_sp2b_q3c,1.005483865737915
query_sp2b_q3b,1.0052690505981445
query_sp2b_q5b,1.0084750652313232
query_sp2b_q5a,1.0062968730926514
