func_name,sleepycat
query_all,1.0065131187438965
query_sp2b_q11,1.008497953414917
query_sp2b_q8,1.0125339031219482
query_sp2b_q9,1.008131980895996
query_sp2b_q12c,1.0118517875671387
query_sp2b_q1,1.0089740753173828
query_sp2b_q10,1.004945993423462
query_sp2b_q7,1.0130150318145752
query_sp2b_q6,1.0143568515777588
query_sp2b_q4,1.0131678581237793
query_sp2b_q3a,1.0134210586547852
query_sp2b_q3c,1.0131518840789795
query_sp2b_q3b,1.0135228633880615
query_sp2b_q5b,1.0142898559570312
query_sp2b_q5a,1.0134239196777344
