func_name,sleepycat
query_all,1.0077481269836426
query_sp2b_q11,1.005173921585083
query_sp2b_q8,1.0071148872375488
query_sp2b_q9,1.0055711269378662
query_sp2b_q12c,1.007430076599121
query_sp2b_q1,1.0110011100769043
query_sp2b_q10,1.0077359676361084
query_sp2b_q7,1.006343126296997
query_sp2b_q6,1.0129108428955078
query_sp2b_q4,1.0124571323394775
query_sp2b_q3a,1.0138602256774902
query_sp2b_q3c,1.0085818767547607
query_sp2b_q3b,1.0073370933532715
query_sp2b_q5b,1.0088300704956055
query_sp2b_q5a,1.0098121166229248
