func_name,sleepycat
query_all,1.0117108821868896
query_sp2b_q11,1.0081779956817627
query_sp2b_q8,1.008065938949585
query_sp2b_q9,1.0138678550720215
query_sp2b_q12c,1.0128259658813477
query_sp2b_q1,1.010462999343872
query_sp2b_q10,1.0087621212005615
query_sp2b_q7,1.0049409866333008
query_sp2b_q6,1.010991096496582
query_sp2b_q4,1.0106499195098877
query_sp2b_q3a,1.0127248764038086
query_sp2b_q3c,1.0130159854888916
query_sp2b_q3b,1.0133349895477295
query_sp2b_q5b,1.012861967086792
query_sp2b_q5a,1.008439064025879
