func_name,sleepycat
query_all,1.0119538307189941
query_sp2b_q11,1.0134921073913574
query_sp2b_q8,1.0110459327697754
query_sp2b_q9,1.0074200630187988
query_sp2b_q12c,1.0042078495025635
query_sp2b_q1,1.0113940238952637
query_sp2b_q10,1.0118131637573242
query_sp2b_q7,1.013411045074463
query_sp2b_q6,1.0104470252990723
query_sp2b_q4,1.0108110904693604
query_sp2b_q3a,1.006457805633545
query_sp2b_q3c,1.0134880542755127
query_sp2b_q3b,1.0132198333740234
query_sp2b_q5b,1.0115928649902344
query_sp2b_q5a,1.0078661441802979
