func_name,sleepycat
query_all,1.0045461654663086
query_sp2b_q11,1.0126869678497314
query_sp2b_q8,1.0120160579681396
query_sp2b_q9,1.0126519203186035
query_sp2b_q12c,1.0143120288848877
query_sp2b_q1,1.0083508491516113
query_sp2b_q10,1.0133180618286133
query_sp2b_q7,1.0097389221191406
query_sp2b_q6,1.0106120109558105
query_sp2b_q4,1.0092270374298096
query_sp2b_q3a,1.0099599361419678
query_sp2b_q3c,1.005324125289917
query_sp2b_q3b,1.0082910060882568
query_sp2b_q5b,1.012850046157837
query_sp2b_q5a,1.0116820335388184
