func_name,sleepycat
query_all,1.0180931091308594
query_sp2b_q11,1.0148460865020752
query_sp2b_q8,1.0105199813842773
query_sp2b_q9,1.0081698894500732
query_sp2b_q12c,1.011660099029541
query_sp2b_q1,1.0130150318145752
query_sp2b_q10,1.0141839981079102
query_sp2b_q7,1.0087108612060547
query_sp2b_q6,1.0109729766845703
query_sp2b_q4,1.014949083328247
query_sp2b_q3a,1.0086400508880615
query_sp2b_q3c,1.007369041442871
query_sp2b_q3b,1.0074279308319092
query_sp2b_q5b,1.0152759552001953
query_sp2b_q5a,1.0163989067077637
