func_name,sleepycat
query_all,1.0096468925476074
query_sp2b_q11,1.0105459690093994
query_sp2b_q8,1.0128350257873535
query_sp2b_q9,1.0141751766204834
query_sp2b_q12c,1.0060999393463135
query_sp2b_q1,1.0086510181427002
query_sp2b_q10,1.0135478973388672
query_sp2b_q7,1.0133061408996582
query_sp2b_q6,1.0077340602874756
query_sp2b_q4,1.0088300704956055
query_sp2b_q3a,1.0094878673553467
query_sp2b_q3c,1.0129098892211914
query_sp2b_q3b,1.007443904876709
query_sp2b_q5b,1.0066969394683838
query_sp2b_q5a,1.0133919715881348
