func_name,sleepycat
query_all,1.0134239196777344
query_sp2b_q11,1.0137732028961182
query_sp2b_q8,1.0077848434448242
query_sp2b_q9,1.012789011001587
query_sp2b_q12c,1.013624906539917
query_sp2b_q1,1.0128490924835205
query_sp2b_q10,1.0130469799041748
query_sp2b_q7,1.009145975112915
query_sp2b_q6,1.0119290351867676
query_sp2b_q4,1.0069928169250488
query_sp2b_q3a,1.015519142150879
query_sp2b_q3c,1.0085139274597168
query_sp2b_q3b,1.0130479335784912
query_sp2b_q5b,1.013396978378296
query_sp2b_q5a,1.009385108947754
