func_name,sleepycat
query_all,1.009227991104126
query_sp2b_q11,1.0113279819488525
query_sp2b_q8,1.0120670795440674
query_sp2b_q9,1.0094940662384033
query_sp2b_q12c,1.0135409832000732
query_sp2b_q1,1.006498098373413
query_sp2b_q10,1.00974702835083
query_sp2b_q7,1.0059239864349365
query_sp2b_q6,1.0140612125396729
query_sp2b_q4,1.008795976638794
query_sp2b_q3a,1.005401849746704
query_sp2b_q3c,1.007336139678955
query_sp2b_q3b,1.0059380531311035
query_sp2b_q5b,1.0130469799041748
query_sp2b_q5a,1.0134210586547852
