func_name,sleepycat
query_all,1.0134968757629395
query_sp2b_q11,1.0086948871612549
query_sp2b_q8,1.0123100280761719
query_sp2b_q9,1.0122950077056885
query_sp2b_q12c,1.0128037929534912
query_sp2b_q1,1.013329029083252
query_sp2b_q10,1.0092918872833252
query_sp2b_q7,1.0118651390075684
query_sp2b_q6,1.0111908912658691
query_sp2b_q4,1.013308048248291
query_sp2b_q3a,1.0125908851623535
query_sp2b_q3c,1.0086629390716553
query_sp2b_q3b,1.013211965560913
query_sp2b_q5b,1.0085201263427734
query_sp2b_q5a,1.0110599994659424
