func_name,sleepycat
query_all,1.0074880123138428
query_sp2b_q11,1.013179063796997
query_sp2b_q8,1.0083529949188232
query_sp2b_q9,1.0119550228118896
query_sp2b_q12c,1.0131778717041016
query_sp2b_q1,1.0084078311920166
query_sp2b_q10,1.0120117664337158
query_sp2b_q7,1.009732961654663
query_sp2b_q6,1.0136890411376953
query_sp2b_q4,1.01072096824646
query_sp2b_q3a,1.0129618644714355
query_sp2b_q3c,1.0094130039215088
query_sp2b_q3b,1.0095529556274414
query_sp2b_q5b,1.011706829071045
query_sp2b_q5a,1.009450912475586
