func_name,sleepycat
query_all,1.0070250034332275
query_sp2b_q11,1.01469087600708
query_sp2b_q8,1.0129389762878418
query_sp2b_q9,1.012915849685669
query_sp2b_q12c,1.0130798816680908
query_sp2b_q1,1.0128099918365479
query_sp2b_q10,1.0129749774932861
query_sp2b_q7,1.0122480392456055
query_sp2b_q6,1.012362003326416
query_sp2b_q4,1.0087330341339111
query_sp2b_q3a,1.0129239559173584
query_sp2b_q3c,1.007477045059204
query_sp2b_q3b,1.0132200717926025
query_sp2b_q5b,1.0117590427398682
query_sp2b_q5a,1.012789011001587
